acc,f1,prec,rec,weighted_f1,weighted_prec,weighted_rec,eval_f1,dataset,method,text_backbone,seed,logger_name,lr,dropout_prob,weight_decay,num_experts,nheads,n_levels,attn_dropout,embed_dropout
72.13,69.6,71.34,69.07,71.94,72.57,72.13,0.7189,MIntRec,mag_bert,bert-base-uncased,0,mag_bert_MIntRec_multi-class_0_2026-06-28-12-06-45,2.5e-05,0.5,0.03,2,8,5,0.1,0.2
72.13,69.9,69.9,71.71,72.12,73.54,72.13,0.7397,MIntRec,mag_bert,bert-base-uncased,0,mag_bert_MIntRec_multi-class_0_2026-06-28-12-17-15,2.5e-05,0.5,0.03,4,8,5,0.1,0.2
72.13,69.25,70.02,69.53,71.92,72.59,72.13,0.7256,MIntRec,mag_bert,bert-base-uncased,0,mag_bert_MIntRec_multi-class_0_2026-06-28-12-55-59,2.5e-05,0.4,0.03,2,8,5,0.1,0.2
72.13,67.37,66.82,68.89,71.61,71.8,72.13,0.7084,MIntRec,mag_bert,bert-base-uncased,0,mag_bert_MIntRec_multi-class_0_2026-06-28-13-25-17,2e-05,0.6,0.03,3,8,5,0.1,0.2
72.13,67.82,67.15,69.52,71.75,72.26,72.13,0.7186,MIntRec,mag_bert,bert-base-uncased,0,mag_bert_MIntRec_multi-class_0_2026-06-28-13-45-23,2.5e-05,0.6,0.03,2,8,5,0.1,0.2
72.13,68.99,69.48,68.97,72.1,72.36,72.13,0.7381,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-13-59-40,2e-05,0.5,0.03,0,8,5,0.1,0.2
72.13,68.76,69.42,68.88,72.26,72.97,72.13,0.7061,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-14-33-47,2.5e-05,0.5,0.03,2,8,5,0.1,0.2
72.13,66.75,67.64,67.82,71.41,72.47,72.13,0.6833,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-16-09-06,2.5e-05,0.6,0.03,1,8,5,0.1,0.2
71.91,66.93,66.22,68.75,71.08,71.07,71.91,0.7174,MIntRec,mag_bert,bert-base-uncased,0,mag_bert_MIntRec_multi-class_0_2026-06-28-13-30-26,2e-05,0.6,0.03,4,8,5,0.1,0.2
71.91,66.62,66.42,67.88,71.66,72.39,71.91,0.7302,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-15-52-42,2e-05,0.6,0.03,3,8,5,0.1,0.2
71.69,68.53,69.48,68.34,71.38,71.6,71.69,0.7416,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-15-26-19,2.5e-05,0.4,0.03,3,8,5,0.1,0.2
71.69,68.31,69.07,69.07,71.39,72.06,71.69,0.7083,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-16-23-51,2.5e-05,0.6,0.03,4,8,5,0.1,0.2
71.46,66.59,67.35,67.39,70.84,71.58,71.46,0.7083,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-16-19-49,2.5e-05,0.6,0.03,3,8,5,0.1,0.2
71.24,68.16,68.29,68.52,71.32,71.85,71.24,0.722,MIntRec,mag_bert,bert-base-uncased,0,mag_bert_MIntRec_multi-class_0_2026-06-28-12-28-10,2e-05,0.4,0.03,1,8,5,0.1,0.2
71.24,67.92,68.66,68.98,70.66,71.52,71.24,0.7225,MIntRec,mag_bert,bert-base-uncased,0,mag_bert_MIntRec_multi-class_0_2026-06-28-13-54-26,2.5e-05,0.6,0.03,4,8,5,0.1,0.2
71.24,66.04,65.98,67.45,70.38,70.49,71.24,0.7161,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-14-25-29,2.5e-05,0.5,0.03,0,8,5,0.1,0.2
71.24,68.02,67.88,69.66,71.51,72.94,71.24,0.7279,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-15-32-05,2.5e-05,0.4,0.03,4,8,5,0.1,0.2
71.01,66.88,67.37,67.48,70.88,71.77,71.01,0.706,MIntRec,mag_bert,bert-base-uncased,0,mag_bert_MIntRec_multi-class_0_2026-06-28-12-33-31,2e-05,0.4,0.03,2,8,5,0.1,0.2
71.01,66.79,66.19,69.14,70.59,72.06,71.01,0.7288,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-14-39-31,2.5e-05,0.5,0.03,3,8,5,0.1,0.2
71.01,68.01,68.23,69.28,70.4,71.39,71.01,0.7259,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-16-14-10,2.5e-05,0.6,0.03,2,8,5,0.1,0.2
70.79,63.48,62.62,65.14,68.91,67.87,70.79,0.6937,MIntRec,mag_bert,bert-base-uncased,0,mag_bert_MIntRec_multi-class_0_2026-06-28-13-50-47,2.5e-05,0.6,0.03,3,8,5,0.1,0.2
70.79,67.26,66.68,68.78,70.57,71.17,70.79,0.7099,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-15-22-39,2.5e-05,0.4,0.03,2,8,5,0.1,0.2
70.56,66.19,66.33,67.41,70.03,70.6,70.56,0.6873,MIntRec,mag_bert,bert-base-uncased,0,mag_bert_MIntRec_multi-class_0_2026-06-28-11-37-01,2e-05,0.5,0.03,1,8,5,0.1,0.2
70.56,65.29,64.97,66.52,70.35,71.0,70.56,0.6975,MIntRec,mag_bert,bert-base-uncased,0,mag_bert_MIntRec_multi-class_0_2026-06-28-12-52-09,2.5e-05,0.4,0.03,1,8,5,0.1,0.2
70.56,66.36,66.43,67.73,69.98,70.4,70.56,0.7026,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-15-19-00,2.5e-05,0.4,0.03,1,8,5,0.1,0.2
70.34,65.21,66.8,65.47,70.01,71.3,70.34,0.6942,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-15-40-44,2e-05,0.6,0.03,1,8,5,0.1,0.2
69.89,65.67,64.96,67.43,69.45,69.8,69.89,0.6966,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-14-54-32,2e-05,0.4,0.03,1,8,5,0.1,0.2
69.66,63.22,63.02,64.35,68.72,68.4,69.66,0.6911,MIntRec,mag_bert,bert-base-uncased,0,mag_bert_MIntRec_multi-class_0_2026-06-28-13-21-11,2e-05,0.6,0.03,2,8,5,0.1,0.2
69.66,64.8,65.46,64.86,69.89,70.82,69.66,0.6843,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-14-29-07,2.5e-05,0.5,0.03,1,8,5,0.1,0.2
68.76,65.62,65.44,66.47,68.53,68.87,68.76,0.7013,MIntRec,mag_bert,bert-base-uncased,0,mag_bert_MIntRec_multi-class_0_2026-06-28-13-38-55,2.5e-05,0.6,0.03,1,8,5,0.1,0.2
68.76,62.37,62.41,63.37,67.8,67.65,68.76,0.6742,MIntRec,mag_bert,bert-base-uncased,1,mag_bert_MIntRec_multi-class_1_2026-06-28-14-04-46,2e-05,0.5,0.03,1,8,5,0.1,0.2
68.31,64.1,63.84,65.13,67.93,68.2,68.31,0.6898,MIntRec,mag_bert,bert-base-uncased,0,mag_bert_MIntRec_multi-class_0_2026-06-28-12-02-09,2.5e-05,0.5,0.03,1,8,5,0.1,0.2
67.87,62.72,64.62,62.72,66.9,67.3,67.87,0.6928,MIntRec,mag_bert,bert-base-uncased,0,mag_bert_MIntRec_multi-class_0_2026-06-28-13-16-33,2e-05,0.6,0.03,1,8,5,0.1,0.2
